local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
691,691,5.75980368e-06,5.75980368,0,1,2.823529411764696,,False,,0.0,4.318,1.564819e-07,0.1564818999999999,0.0235294117647058,4.261,9.414208e-08,0.0941420799999999,0.0,4.164,1.326956e-06,1.326956,0.0,4.23,2.607808e-07,0.2607808,0.0,3.977,8.937545e-07,0.8937545,0.0,4.329,1.736317e-06,1.736317,0.0,3.995,2.701654e-07,0.2701654,0.0,4.294,1.021206e-06,1.021206
692,692,6.188457521e-05,61.88457521,0,1,53.6470588235294,,False,,0.0,4.318,2.490195e-07,0.2490194999999999,0.0,4.261,1.850425e-07,0.1850425,0.0,4.164,2.256086e-05,22.56086,0.0,4.23,8.049371e-08,0.08049371,0.4470588235294117,3.677,1.84953e-05,18.4953,0.0,4.329,4.27467e-06,4.27467,0.0,3.995,1.522644e-05,15.22644,0.0,4.294,8.127495e-07,0.8127494999999999
693,693,4.9824776e-05,49.82477600000001,0,1,53.6470588235294,,False,,0.0,4.318,2.70785e-07,0.270785,0.0,4.261,2.935145e-05,29.351450000000003,0.0,4.164,1.980196e-06,1.980196,0.4470588235294117,3.954,1.095853e-05,10.95853,0.0,3.977,1.400356e-06,1.400356,0.0,4.329,4.486871e-06,4.486871,0.0,3.995,2.56536e-07,0.256536,0.0,4.294,1.120052e-06,1.120052
694,694,1.60133733e-05,16.013373299999998,0,1,18.352941176470583,,False,,0.0,4.318,2.245311e-07,0.2245311,0.0,4.261,2.022833e-07,0.2022833,0.1529411764705882,3.999,4.149967e-06,4.149967,0.0,4.23,1.75549e-08,0.0175549,0.0,3.977,3.575477e-06,3.575477,0.0,4.329,1.850374e-06,1.850374,0.0,3.995,4.802649e-06,4.802649000000001,0.0,4.294,1.190537e-06,1.190537
695,695,1.86546137e-05,18.6546137,0,1,18.352941176470583,,False,,0.0,4.318,4.183545e-07,0.4183545,0.1529411764705882,4.106,8.652899e-06,8.652899,0.0,4.164,1.986971e-06,1.986971,0.0,4.23,3.539459e-06,3.539459,0.0,3.977,1.081031e-06,1.081031,0.0,4.329,1.60729e-06,1.60729,0.0,3.995,3.017242e-07,0.3017242,0.0,4.294,1.066885e-06,1.066885
696,696,9.36052134e-05,93.6052134,0,1,107.29411764705884,,False,,0.0,4.318,3.479598e-07,0.3479598,0.0,4.261,5.122813e-07,0.5122812999999999,0.8941176470588236,3.751,3.995195e-05,39.95195,0.0,4.23,4.497183e-07,0.4497183,0.0,3.977,2.168787e-05,21.68787,0.0,4.329,1.630557e-06,1.630557,0.0,3.995,2.756897e-05,27.56897,0.0,4.294,1.455907e-06,1.455907
697,697,0.0001029866716999,102.9866717,0,1,107.29411764705884,,False,,0.0,4.318,1.117682e-06,1.117682,0.8941176470588236,3.86,5.319244e-05,53.19244,0.0,4.164,2.720004e-06,2.720004,0.0,4.23,2.614125e-05,26.14125,0.0,3.977,1.82173e-06,1.82173,0.0,4.329,1.64512e-05,16.4512,0.0,3.995,4.067537e-07,0.4067537,0.0,4.294,1.135612e-06,1.135612
698,698,7.681415369999999e-05,76.81415369999999,0,2,87.99999999999997,,False,,0.0,4.318,3.258164e-07,0.3258164,0.0,4.261,4.535084e-07,0.4535084,0.7333333333333331,3.793,3.191262e-05,31.91262,0.0,4.23,3.205859e-07,0.3205859,0.0,3.977,1.782496e-05,17.82496,0.0,4.329,1.696177e-06,1.696177,0.0,3.995,2.286168e-05,22.86168,0.0,4.294,1.418806e-06,1.418806
699,699,8.53523133e-05,85.35231329999999,0,1,87.99999999999997,,False,,0.0,4.318,9.877117e-07,0.9877117,0.7333333333333331,3.901,4.409813e-05,44.09813,0.0,4.164,2.625378e-06,2.625378,0.0,4.23,2.144173e-05,21.44173,0.0,3.977,1.68153e-06,1.6815300000000002,0.0,4.329,1.299657e-05,12.99657,0.0,3.995,3.898316e-07,0.3898316,0.0,4.294,1.131432e-06,1.131432
700,700,7.08591427e-05,70.8591427,0,1,81.41176470588236,,False,,0.0,4.318,3.185511e-07,0.3185511,0.0,4.261,4.302778e-07,0.4302778,0.6784313725490196,3.809,2.912974e-05,29.12974,0.0,4.23,2.769748e-07,0.2769748,0.0,3.977,1.643399e-05,16.43399,0.0,4.329,1.720499e-06,1.720499,0.0,3.995,2.114495e-05,21.14495,0.0,4.294,1.40416e-06,1.40416
701,701,7.9636184e-05,79.636184,0,1,69.64705882352942,,False,,0.0,4.318,2.649164e-07,0.2649164,0.0,4.261,1.961894e-07,0.1961894,0.0,4.164,3.059352e-05,30.59352,0.0,4.23,1.546865e-07,0.1546865,0.5803921568627451,3.629,2.396724e-05,23.96724,0.0,4.329,4.644639e-06,4.644639000000001,0.0,3.995,1.904083e-05,19.04083,0.0,4.294,7.741627e-07,0.7741627000000001
702,702,7.842785269999999e-05,78.4278527,0,1,81.41176470588236,,False,,0.0,4.318,9.312064e-07,0.9312064,0.6784313725490196,3.918,4.052158e-05,40.52158,0.0,4.164,2.591062e-06,2.591062,0.0,4.23,1.95872e-05,19.587200000000003,0.0,3.977,1.621026e-06,1.621026,0.0,4.329,1.166828e-05,11.66828,0.0,3.995,3.808523e-07,0.3808523,0.0,4.294,1.126646e-06,1.126646
703,703,6.532429200000001e-05,65.324292,0,1,69.64705882352942,,False,,0.0,4.318,2.790185e-07,0.2790185,0.0,4.261,3.831036e-05,38.31036,0.0,4.164,2.052941e-06,2.052941,0.5803921568627451,3.909,1.47974e-05,14.7974,0.0,3.977,1.47392e-06,1.47392,0.0,4.329,7.001834e-06,7.001834000000001,0.0,3.995,2.793695e-07,0.2793695,0.0,4.294,1.129449e-06,1.129449
704,704,0.0001144641062,114.4641062,0,1,102.11764705882352,,False,,0.0,4.318,2.930978e-07,0.2930978,0.0,4.261,2.121988e-07,0.2121988,0.0,4.164,4.673183e-05,46.73183,0.0,4.23,3.385647e-07,0.3385647,0.8509803921568627,3.543,3.457751e-05,34.57751,0.0,4.329,5.225545e-06,5.225545,0.0,3.995,2.639562e-05,26.39562,0.0,4.294,6.897399e-07,0.6897399000000001
705,705,9.49751112e-05,94.9751112,0,1,102.11764705882352,,False,,0.0,4.318,2.958351e-07,0.2958351,0.0,4.261,5.500758e-05,55.00758,0.0,4.164,2.159574e-06,2.159574,0.8509803921568627,3.833,2.212383e-05,22.12383,0.0,3.977,1.596685e-06,1.596685,0.0,4.329,1.22986e-05,12.2986,0.0,3.995,3.312821e-07,0.3312820999999999,0.0,4.294,1.161725e-06,1.161725
706,706,0.0001292623428,129.2623428,0,1,116.7058823529412,,False,,0.0,4.318,3.049097e-07,0.3049097,0.0,4.261,2.177232e-07,0.2177232,0.0,4.164,5.376324e-05,53.76324,0.0,4.23,4.344131e-07,0.4344131,0.9725490196078432,3.508,3.910249e-05,39.10249,0.0,4.329,5.428407e-06,5.428407,0.0,3.995,2.934649e-05,29.34649,0.0,4.294,6.646698e-07,0.6646698
707,707,0.0001072000318999,107.2000319,0,1,116.7058823529412,,False,,0.0,4.318,2.93939e-07,0.293939,0.0,4.261,6.178652e-05,61.78652,0.0,4.164,2.189342e-06,2.189342,0.9725490196078432,3.804,2.518439e-05,25.18439,0.0,3.977,1.639055e-06,1.639055,0.0,4.329,1.457562e-05,14.57562,0.0,3.995,3.559379e-07,0.3559379,0.0,4.294,1.175228e-06,1.175228
708,708,8.35388603e-05,83.53886030000001,0,1,95.52941176470586,,False,,0.0,4.318,3.34205e-07,0.334205,0.0,4.261,4.785791e-07,0.4785791,0.7960784313725487,3.776,3.519504e-05,35.19504,0.0,4.23,3.712162e-07,0.3712162,0.0,3.977,1.932279e-05,19.32279,0.0,4.329,1.664756e-06,1.664756,0.0,3.995,2.474182e-05,24.74182,0.0,4.294,1.430454e-06,1.430454
709,709,9.26391957e-05,92.6391957,0,1,95.52941176470586,,False,,0.0,4.318,1.044937e-06,1.044937,0.7960784313725487,3.884,4.782979e-05,47.82979,0.0,4.164,2.671778e-06,2.671778,0.0,4.23,2.341153e-05,23.41153,0.0,3.977,1.744549e-06,1.744549,0.0,4.329,1.439925e-05,14.39925,0.0,3.995,3.990327e-07,0.3990327,0.0,4.294,1.138329e-06,1.138329
710,710,8.11086874e-05,81.1086874,0,1,71.05882352941175,,False,,0.0,4.318,2.654405e-07,0.2654404999999999,0.0,4.261,1.973552e-07,0.1973551999999999,0.0,4.164,3.123061e-05,31.23061,0.0,4.23,1.605185e-07,0.1605185,0.5921568627450979,3.625,2.440033e-05,24.40033,0.0,4.329,4.685542e-06,4.685542,0.0,3.995,1.940527e-05,19.40527,0.0,4.294,7.636212e-07,0.7636212
711,711,6.68526126e-05,66.8526126,0,1,71.05882352941175,,False,,0.0,4.318,2.784281e-07,0.2784280999999999,0.0,4.261,3.920813e-05,39.20813,0.0,4.164,2.06485e-06,2.06485,0.5921568627450979,3.905,1.515176e-05,15.15176,0.0,3.977,1.485204e-06,1.4852040000000002,0.0,4.329,7.247182e-06,7.247182,0.0,3.995,2.807015e-07,0.2807015,0.0,4.294,1.136357e-06,1.1363569999999998
712,712,5.040331948e-05,50.40331948000001,0,1,43.29411764705881,,False,,0.0,4.318,2.354961e-07,0.2354960999999999,0.0,4.261,1.773292e-07,0.1773292,0.0,4.164,1.747343e-05,17.47343,0.0,4.23,4.275588e-08,0.0427558799999999,0.3607843137254901,3.711,1.497188e-05,14.97188,0.0,4.329,4.018229e-06,4.018229,0.0,3.995,1.265072e-05,12.65072,0.0,4.294,8.334793e-07,0.8334793
713,713,4.14680928e-05,41.4680928,0,1,43.29411764705881,,False,,0.0,4.318,2.552313e-07,0.2552313,0.0,4.261,2.447846e-05,24.47846,0.0,4.164,1.931032e-06,1.931032,0.3607843137254901,3.981,8.886111e-06,8.886111,0.0,3.977,1.355347e-06,1.355347,0.0,4.329,3.214071e-06,3.214071,0.0,3.995,2.446955e-07,0.2446954999999999,0.0,4.294,1.103145e-06,1.103145
714,714,2.34046706e-05,23.404670600000003,0,1,25.882352941176467,,False,,0.0,4.318,2.417485e-07,0.2417485,0.0,4.261,2.445139e-07,0.2445139,0.2156862745098039,3.963,7.333615e-06,7.333615,0.0,4.23,2.35122e-08,0.0235122,0.0,3.977,5.321475e-06,5.321475,0.0,4.329,1.860117e-06,1.860117,0.0,3.995,7.139753e-06,7.139753000000001,0.0,4.294,1.239936e-06,1.239936
715,715,2.48526926e-05,24.8526926,0,1,25.882352941176467,,False,,0.0,4.318,4.918388e-07,0.4918388,0.2156862745098039,4.078,1.210746e-05,12.10746,0.0,4.164,2.101134e-06,2.101134,0.0,4.23,5.180176e-06,5.180176,0.0,3.977,1.146406e-06,1.1464059999999998,0.0,4.329,2.448269e-06,2.4482690000000003,0.0,3.995,3.090838e-07,0.3090837999999999,0.0,4.294,1.068325e-06,1.068325
716,716,8.049253879999999e-05,80.4925388,0,1,91.76470588235291,,False,,0.0,4.318,3.311628e-07,0.3311628,0.0,4.261,4.68619e-07,0.468619,0.7647058823529411,3.784,3.370599e-05,33.70599,0.0,4.23,3.46094e-07,0.346094,0.0,3.977,1.861202e-05,18.61202,0.0,4.329,1.686666e-06,1.686666,0.0,3.995,2.391006e-05,23.91006,0.0,4.294,1.431927e-06,1.431927
717,717,8.93047723e-05,89.3047723,0,1,91.76470588235291,,False,,0.0,4.318,1.025857e-06,1.025857,0.7647058823529411,3.892,4.619459e-05,46.19459,0.0,4.164,2.653066e-06,2.653066,0.0,4.23,2.246279e-05,22.46279,0.0,3.977,1.718998e-06,1.718998,0.0,4.329,1.37183e-05,13.7183,0.0,3.995,3.934243e-07,0.3934243,0.0,4.294,1.137747e-06,1.1377469999999998
718,718,0.0001042358614,104.2358614,0,1,92.23529411764709,,False,,0.0,4.318,2.886833e-07,0.2886833,0.0,4.261,2.063527e-07,0.2063527,0.0,4.164,4.19205e-05,41.9205,0.0,4.23,2.806146e-07,0.2806146,0.7686274509803923,3.568,3.151651e-05,31.516510000000004,0.0,4.329,5.089125e-06,5.089125,0.0,3.995,2.421738e-05,24.21738,0.0,4.294,7.166958e-07,0.7166958
719,719,8.63875027e-05,86.3875027,0,1,92.23529411764709,,False,,0.0,4.318,2.939926e-07,0.2939926,0.0,4.261,5.01486e-05,50.1486,0.0,4.164,2.136078e-06,2.136078,0.7686274509803923,3.854,2.006181e-05,20.06181,0.0,3.977,1.576999e-06,1.576999,0.0,4.329,1.068386e-05,10.68386,0.0,3.995,3.181401e-07,0.3181401,0.0,4.294,1.168023e-06,1.168023
720,720,1.913738421e-05,19.13738421,0,1,14.588235294117649,,False,,0.0,4.318,1.973263e-07,0.1973263,0.0,4.261,1.436749e-07,0.1436749,0.0,4.164,4.428476e-06,4.428476,0.0,4.23,2.729661e-08,0.02729661,0.1215686274509804,3.829,5.276628e-06,5.2766280000000005,0.0,4.329,3.002597e-06,3.002597,0.0,3.995,5.117414e-06,5.117414,0.0,4.294,9.439714e-07,0.9439714
721,721,1.56878228e-05,15.6878228,0,1,14.588235294117649,,False,,0.0,4.318,2.209888e-07,0.2209888,0.0,4.261,8.532911e-06,8.532910999999999,0.0,4.164,1.693433e-06,1.693433,0.1215686274509804,4.09,2.569351e-06,2.569351,0.0,3.977,1.156536e-06,1.156536,0.0,4.329,2.087763e-07,0.2087763,0.0,3.995,2.295657e-07,0.2295657,0.0,4.294,1.076261e-06,1.076261
722,722,6.49265268e-05,64.9265268,0,1,74.35294117647061,,False,,0.0,4.318,3.095775e-07,0.3095775,0.0,4.261,4.111673e-07,0.4111673,0.619607843137255,3.825,2.637821e-05,26.378210000000003,0.0,4.23,2.35033e-07,0.235033,0.0,3.977,1.498637e-05,14.98637,0.0,4.329,1.747293e-06,1.747293,0.0,3.995,1.947295e-05,19.47295,0.0,4.294,1.385926e-06,1.385926
723,723,7.23008028e-05,72.3008028,0,1,74.35294117647061,,False,,0.0,4.318,9.001981e-07,0.9001981,0.619607843137255,3.933,3.733694e-05,37.33694,0.0,4.164,2.557226e-06,2.557226,0.0,4.23,1.790439e-05,17.90439,0.0,3.977,1.574794e-06,1.574794,0.0,4.329,1.053894e-05,10.53894,0.0,3.995,3.715637e-07,0.3715637,0.0,4.294,1.116751e-06,1.116751
724,724,8.164637199999999e-06,8.1646372,0,1,4.705882352941177,,False,,0.0,4.318,1.745899e-07,0.1745899,0.0,4.261,1.187279e-07,0.1187279,0.0,4.164,7.960468e-07,0.7960468,0.0,4.23,1.146569e-07,0.1146569,0.0392156862745098,3.906,1.78727e-06,1.78727,0.0,4.329,2.335712e-06,2.335712,0.0,3.995,1.845838e-06,1.845838,0.0,4.294,9.917957e-07,0.9917957
725,725,6.81033097e-05,68.1033097,0,1,78.11764705882354,,False,,0.0,4.318,3.162277e-07,0.3162277,0.0,4.261,4.234544e-07,0.4234544,0.6509803921568628,3.816,2.785759e-05,27.85759,0.0,4.23,2.559526e-07,0.2559526,0.0,3.977,1.575316e-05,15.75316,0.0,4.329,1.727399e-06,1.727399,0.0,3.995,2.037319e-05,20.37319,0.0,4.294,1.396336e-06,1.396336
726,726,5.79821386e-06,5.79821386,0,1,4.705882352941177,,False,,0.0,4.318,1.560931e-07,0.1560931,0.0,4.261,9.521966e-08,0.09521966,0.0,4.164,1.33698e-06,1.3369799999999998,0.0392156862745098,4.23,2.633614e-07,0.2633613999999999,0.0,3.977,9.040511e-07,0.9040511,0.0,4.329,1.750029e-06,1.7500289999999998,0.0,3.995,2.713846e-07,0.2713846,0.0,4.294,1.021095e-06,1.021095
727,727,7.55101648e-05,75.5101648,0,1,78.11764705882354,,False,,0.0,4.318,9.252954e-07,0.9252954,0.6509803921568628,3.925,3.898199e-05,38.98199,0.0,4.164,2.580699e-06,2.580699,0.0,4.23,1.87723e-05,18.7723,0.0,3.977,1.60792e-06,1.60792,0.0,4.329,1.113234e-05,11.13234,0.0,3.995,3.771014e-07,0.3771014,0.0,4.294,1.132519e-06,1.132519
728,728,8.168605650000001e-05,81.6860565,0,1,71.52941176470588,,False,,0.0,4.318,2.689003e-07,0.2689003,0.0,4.261,1.960925e-07,0.1960925,0.0,4.164,3.14816e-05,31.4816,0.0,4.23,1.643388e-07,0.1643387999999999,0.596078431372549,3.624,2.45905e-05,24.5905,0.0,4.329,4.701222e-06,4.7012220000000005,0.0,3.995,1.951417e-05,19.51417,0.0,4.294,7.692329e-07,0.7692329
729,729,6.76723077e-05,67.6723077,0,1,71.52941176470588,,False,,0.0,4.318,2.82006e-07,0.282006,0.0,4.261,3.966751e-05,39.66751,0.0,4.164,2.069907e-06,2.069907,0.596078431372549,3.903,1.536851e-05,15.36851,0.0,3.977,1.495051e-06,1.495051,0.0,4.329,7.353774e-06,7.353774,0.0,3.995,2.866307e-07,0.2866307,0.0,4.294,1.148919e-06,1.148919
730,730,2.336268478e-05,23.36268478,0,1,20.70588235294117,,False,,0.0,4.318,2.041315e-07,0.2041315,0.0,4.261,1.488584e-07,0.1488584,0.0,4.164,6.060365e-06,6.060365,0.0,4.23,1.741928e-08,0.01741928,0.1725490196078431,3.809,6.602284e-06,6.602284,0.0,4.329,3.17776e-06,3.17776,0.0,3.995,6.217405e-06,6.217405,0.0,4.294,9.344616e-07,0.9344616
731,731,2.09997691e-05,20.9997691,0,1,20.70588235294117,,False,,0.0,4.318,2.345442e-07,0.2345442,0.0,4.261,1.195813e-05,11.95813,0.0,4.164,1.76341e-06,1.76341,0.1725490196078431,4.062,3.861894e-06,3.861894,0.0,3.977,1.210414e-06,1.210414,0.0,4.329,6.466268e-07,0.6466268,0.0,3.995,2.310011e-07,0.2310011,0.0,4.294,1.093749e-06,1.093749
732,732,0.0001191905508,119.1905508,0,1,106.35294117647058,,False,,0.0,4.318,2.986781e-07,0.2986781,0.0,4.261,2.133799e-07,0.2133799,0.0,4.164,4.897078e-05,48.97078,0.0,4.23,3.706805e-07,0.3706804999999999,0.8862745098039215,3.532,3.601049e-05,36.010490000000004,0.0,4.329,5.31859e-06,5.31859,0.0,3.995,2.731802e-05,27.31802,0.0,4.294,6.899323e-07,0.6899323
733,733,9.91228748e-05,99.1228748,0,1,106.35294117647058,,False,,0.0,4.318,3.020949e-07,0.3020949,0.0,4.261,5.723121e-05,57.23121,0.0,4.164,2.177897e-06,2.177897,0.8862745098039215,3.823,2.325978e-05,23.25978,0.0,3.977,1.61972e-06,1.61972,0.0,4.329,1.300638e-05,13.00638,0.0,3.995,3.435969e-07,0.3435969,0.0,4.294,1.182196e-06,1.182196
734,734,3.80659964e-05,38.0659964,0,1,31.529411764705884,,False,,0.0,4.318,2.24318e-07,0.224318,0.0,4.261,1.65834e-07,0.165834,0.0,4.164,1.215096e-05,12.15096,0.0,4.23,1.63764e-08,0.0163764,0.2627450980392157,3.751,1.113873e-05,11.13873,0.0,4.329,3.697561e-06,3.697561,0.0,3.995,9.800988e-06,9.800988,0.0,4.294,8.71229e-07,0.8712289999999999
735,735,3.1186704e-05,31.186704,0,1,31.529411764705884,,False,,0.0,4.318,2.504964e-07,0.2504964,0.0,4.261,1.826681e-05,18.26681,0.0,4.164,1.860497e-06,1.860497,0.2627450980392157,4.018,6.359481e-06,6.359481000000001,0.0,3.977,1.293724e-06,1.293724,0.0,4.329,1.807182e-06,1.807182,0.0,3.995,2.384736e-07,0.2384735999999999,0.0,4.294,1.11004e-06,1.11004
736,736,8.71950776e-05,87.1950776,0,1,76.23529411764703,,False,,0.0,4.318,2.732325e-07,0.2732325,0.0,4.261,1.983586e-07,0.1983586,0.0,4.164,3.399771e-05,33.997710000000005,0.0,4.23,1.883041e-07,0.1883041,0.6352941176470586,3.61,2.62899e-05,26.2899,0.0,4.329,4.795764e-06,4.795764,0.0,3.995,2.068857e-05,20.68857,0.0,4.294,7.632384e-07,0.7632384
737,737,7.225720480000001e-05,72.2572048,0,1,76.23529411764703,,False,,0.0,4.318,2.877373e-07,0.2877373,0.0,4.261,4.227754e-05,42.27754,0.0,4.164,2.087718e-06,2.087718,0.6352941176470586,3.891,1.648944e-05,16.489440000000002,0.0,3.977,1.515396e-06,1.515396,0.0,4.329,8.160974e-06,8.160974,0.0,3.995,2.915035e-07,0.2915034999999999,0.0,4.294,1.146896e-06,1.146896
738,738,5.91978923e-05,59.1978923,0,1,67.29411764705883,,False,,0.0,4.318,3.032312e-07,0.3032312,0.0,4.261,3.908174e-07,0.3908174,0.5607843137254902,3.841,2.365782e-05,23.65782,0.0,4.23,1.953297e-07,0.1953297,0.0,3.977,1.370249e-05,13.70249,0.0,4.329,1.764404e-06,1.764404,0.0,3.995,1.780898e-05,17.808980000000002,0.0,4.294,1.37482e-06,1.3748200000000002
739,739,6.70997666e-05,67.0997666,0,1,67.29411764705883,,False,,0.0,4.318,8.619926e-07,0.8619926,0.5607843137254902,3.946,3.459491e-05,34.59491,0.0,4.164,2.531445e-06,2.531445,0.0,4.23,1.651555e-05,16.51555,0.0,3.977,1.528162e-06,1.528162,0.0,4.329,9.581127e-06,9.581127,0.0,3.995,3.70247e-07,0.370247,0.0,4.294,1.116333e-06,1.116333
740,740,5.10567898e-05,51.0567898,0,1,57.88235294117647,,False,,0.0,4.318,2.921892e-07,0.2921892,0.0,4.261,3.585051e-07,0.3585051,0.4823529411764706,3.865,1.983486e-05,19.83486,0.0,4.23,1.460035e-07,0.1460035,0.0,3.977,1.183351e-05,11.83351,0.0,4.329,1.79221e-06,1.79221,0.0,3.995,1.545294e-05,15.452939999999998,0.0,4.294,1.346572e-06,1.346572
741,741,5.82698399e-05,58.2698399,0,1,57.88235294117647,,False,,0.0,4.318,7.904447e-07,0.7904447,0.4823529411764706,3.97,2.998848e-05,29.988480000000003,0.0,4.164,2.464985e-06,2.464985,0.0,4.23,1.411084e-05,14.11084,0.0,3.977,1.454518e-06,1.454518,0.0,4.329,7.975118e-06,7.975118,0.0,3.995,3.597642e-07,0.3597642,0.0,4.294,1.12569e-06,1.12569
742,742,5.25068735e-05,52.5068735,0,1,59.29411764705883,,False,,0.0,4.318,2.942519e-07,0.2942519,0.0,4.261,3.615693e-07,0.3615693,0.4941176470588236,3.861,2.049661e-05,20.49661,0.0,4.23,1.527973e-07,0.1527973,0.0,3.977,1.219666e-05,12.19666,0.0,4.329,1.782844e-06,1.782844,0.0,3.995,1.585535e-05,15.85535,0.0,4.294,1.366791e-06,1.366791
743,743,5.79883787e-05,57.9883787,0,1,59.29411764705883,,False,,0.0,4.318,7.741273e-07,0.7741273,0.4941176470588236,3.971,2.987085e-05,29.87085,0.0,4.164,2.461294e-06,2.461294,0.0,4.23,1.403965e-05,14.03965,0.0,3.977,1.455652e-06,1.455652,0.0,4.329,7.905571e-06,7.905571,0.0,3.995,3.593454e-07,0.3593454,0.0,4.294,1.121889e-06,1.121889
744,744,0.0001180191580999,118.01915809999998,0,1,104.94117647058825,,False,,0.0,4.318,2.984183e-07,0.2984183,0.0,4.261,2.126063e-07,0.2126063,0.0,4.164,4.839012e-05,48.39012,0.0,4.23,3.628739e-07,0.3628738999999999,0.8745098039215687,3.535,3.568641e-05,35.686409999999995,0.0,4.329,5.303552e-06,5.303552,0.0,3.995,2.707071e-05,27.07071,0.0,4.294,6.944676e-07,0.6944676
745,745,9.88646022e-05,98.8646022,0,1,104.94117647058825,,False,,0.0,4.318,3.017665e-07,0.3017665,0.0,4.261,5.711497e-05,57.11497,0.0,4.164,2.174811e-06,2.174811,0.8745098039215687,3.824,2.317635e-05,23.17635,0.0,3.977,1.622761e-06,1.622761,0.0,4.329,1.295087e-05,12.95087,0.0,3.995,3.433967e-07,0.3433967,0.0,4.294,1.179677e-06,1.179677
746,746,4.7759051e-05,47.759051,0,1,53.6470588235294,,False,,0.0,4.318,2.871695e-07,0.2871694999999999,0.0,4.261,3.439931e-07,0.3439931,0.4470588235294117,3.875,1.832408e-05,18.32408,0.0,4.23,1.266284e-07,0.1266284,0.0,3.977,1.105672e-05,11.05672,0.0,4.329,1.797018e-06,1.797018,0.0,3.995,1.447755e-05,14.47755,0.0,4.294,1.345892e-06,1.345892
747,747,5.43315192e-05,54.3315192,0,1,53.6470588235294,,False,,0.0,4.318,7.513527e-07,0.7513527,0.4470588235294117,3.981,2.79103e-05,27.9103,0.0,4.164,2.42934e-06,2.42934,0.0,4.23,1.308955e-05,13.08955,0.0,3.977,1.42077e-06,1.42077,0.0,4.329,7.257842e-06,7.257842,0.0,3.995,3.530605e-07,0.3530605,0.0,4.294,1.119304e-06,1.119304
748,748,3.752065526e-05,37.52065526,0,1,31.05882352941176,,False,,0.0,4.318,2.233031e-07,0.2233030999999999,0.0,4.261,1.655218e-07,0.1655218,0.0,4.164,1.188445e-05,11.88445,0.0,4.23,1.792786e-08,0.0179278599999999,0.2588235294117646,3.753,1.099601e-05,10.99601,0.0,4.329,3.666037e-06,3.666037,0.0,3.995,9.679099e-06,9.679099,0.0,4.294,8.883065e-07,0.8883065
749,749,3.06725296e-05,30.6725296,0,1,31.05882352941176,,False,,0.0,4.318,2.508785e-07,0.2508785,0.0,4.261,1.795747e-05,17.95747,0.0,4.164,1.857235e-06,1.857235,0.2588235294117646,4.02,6.232442e-06,6.232442,0.0,3.977,1.290045e-06,1.290045,0.0,4.329,1.734264e-06,1.734264,0.0,3.995,2.377621e-07,0.2377621,0.0,4.294,1.112433e-06,1.112433
750,750,6.100578829999999e-05,61.0057883,0,1,69.64705882352942,,False,,0.0,4.318,3.079558e-07,0.3079558,0.0,4.261,3.967861e-07,0.3967861,0.5803921568627451,3.836,2.450587e-05,24.50587,0.0,4.23,2.077384e-07,0.2077384,0.0,3.977,1.41006e-05,14.1006,0.0,4.329,1.756292e-06,1.756292,0.0,3.995,1.834951e-05,18.34951,0.0,4.294,1.381036e-06,1.381036
751,751,4.943009067e-05,49.43009067,0,1,40.94117647058824,,False,,0.0,4.318,2.361946e-07,0.2361946,0.0,4.261,1.765026e-07,0.1765026,0.0,4.164,1.704086e-05,17.04086,0.0,4.23,4.023917e-08,0.04023917,0.3411764705882353,3.714,1.466212e-05,14.66212,0.0,4.329,4.026698e-06,4.0266980000000006,0.0,3.995,1.241049e-05,12.41049,0.0,4.294,8.369863e-07,0.8369863
752,752,6.80445257e-05,68.04452570000001,0,1,69.64705882352942,,False,,0.0,4.318,8.699412e-07,0.8699412,0.5803921568627451,3.944,3.507999e-05,35.07999,0.0,4.164,2.53525e-06,2.53525,0.0,4.23,1.67969e-05,16.796899999999997,0.0,3.977,1.537265e-06,1.537265,0.0,4.329,9.72984e-06,9.72984,0.0,3.995,3.713265e-07,0.3713265,0.0,4.294,1.124013e-06,1.1240130000000002
753,753,3.94223541e-05,39.4223541,0,1,40.94117647058824,,False,,0.0,4.318,2.601657e-07,0.2601657,0.0,4.261,2.324282e-05,23.24282,0.0,4.164,1.917452e-06,1.917452,0.3411764705882353,3.988,8.385484e-06,8.385484000000002,0.0,3.977,1.34906e-06,1.34906,0.0,4.329,2.905441e-06,2.905441,0.0,3.995,2.436654e-07,0.2436654,0.0,4.294,1.118266e-06,1.118266
