input_channel,switch_mzi,port,feature_coefficient,upload_voltage,mode,input_reference_power_uw,target_chip_power_uw,target_leak_power,reference_fraction_of_max,target_fraction_of_max,p_on_leak,p_off_leak,chip_power_max_uw,scan_path,local_sample_row,sample_index
2,2,45,0.0644187629223,3.992,scan-leak-fixed-power,120.0,7.730251550676001,216.37845444932398,0.537948674337334,0.034653988116502284,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,44,44
3,3,41,0.295836001635,3.772,scan-leak-fixed-power,120.0,35.5003201962,166.42464380380002,0.5961310239221619,0.1763570185677109,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,44,44
4,4,48,2.12067079701e-05,4.23,scan-leak-fixed-power,120.0,0.0025448049564120003,171.32336519504358,0.7031550306361986,1.4911603392408583e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,44,44
5,5,44,0.293430298567,3.665,scan-leak-fixed-power,120.0,35.211635828039995,179.33952717196,0.5598309355182064,0.16427135855615022,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,44,44
6,6,46,0.209181934595,4.085,scan-leak-fixed-power,120.0,25.1018321514,171.2897798486,0.612189035204353,0.1280588867218931,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,44,44
7,7,42,2.20920810534e-05,3.995,scan-leak-fixed-power,120.0,0.0026510497264079997,241.08525895027358,0.49989645004587824,1.1043752892720464e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,44,44
8,8,49,0.0559782870114,4.189,scan-leak-fixed-power,120.0,6.7173944413680005,207.640357558632,0.5619796231382841,0.03145865663859328,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,44,44
1,1,43,0.0607648454607,4.097,scan-leak-fixed-power,120.0,7.291781455283999,229.08308854471605,0.5095663461173611,0.03096372027379501,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,45,45
2,2,45,0.0584489926696,3.996,scan-leak-fixed-power,120.0,7.013879120352,217.094826879648,0.537948674337334,0.031442558122963864,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,45,45
3,3,41,0.0702262595296,3.958,scan-leak-fixed-power,120.0,8.427151143552,193.497812856448,0.5961310239221619,0.041864051999603934,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,45,45
4,4,48,0.161486670375,3.952,scan-leak-fixed-power,120.0,19.378400445,151.94750955499998,0.7031550306361986,0.11355016465487082,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,45,45
5,5,44,0.321394264698,3.65,scan-leak-fixed-power,120.0,38.567311763759996,175.98385123623999,0.5598309355182064,0.1799264518760674,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,45,45
6,6,46,2.84799007204e-05,4.329,scan-leak-fixed-power,120.0,0.003417588086448,196.38819441191356,0.612189035204353,1.7435082944737435e-05,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,45,45
7,7,42,0.327621519566,3.699,scan-leak-fixed-power,120.0,39.31458234792,201.77332765207998,0.49989645004587824,0.16377683458967965,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,45,45
8,8,49,2.90161642624e-05,4.294,scan-leak-fixed-power,120.0,0.003481939711488,214.3542700602885,0.5619796231382841,1.6306493057102097e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,45,45
1,1,43,0.0358040034771,4.179,scan-leak-fixed-power,120.0,4.296480417252,232.07838958274803,0.5095663461173611,0.018244515228199136,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,46,46
2,2,45,0.0735505372286,3.987,scan-leak-fixed-power,120.0,8.826064467432,215.282641532568,0.537948674337334,0.03956641399892409,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,46,46
3,3,41,1.52094935402e-05,4.164,scan-leak-fixed-power,120.0,0.001825139224824,201.9231388607752,0.5961310239221619,9.066850957456934e-06,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,46,46
4,4,48,0.326932132244,3.84,scan-leak-fixed-power,120.0,39.23185586928,132.09405413072,0.7031550306361986,0.2298839734639875,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,46,46
5,5,44,0.222966596484,3.702,scan-leak-fixed-power,120.0,26.75599157808,187.79517142191997,0.5598309355182064,0.12482359829894815,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,46,46
6,6,46,0.281258195639,4.043,scan-leak-fixed-power,120.0,33.75098347668,162.64062852332,0.612189035204353,0.17218318343155656,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,46,46
7,7,42,1.5400488337e-05,3.995,scan-leak-fixed-power,120.0,0.0018480586004399999,241.08606194139955,0.49989645004587824,7.69864944863925e-06,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,46,46
8,8,49,0.0594579391181,4.186,scan-leak-fixed-power,120.0,7.134952694172,207.222799305828,0.5619796231382841,0.033414150218168875,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,46,46
1,1,43,0.0647256299853,4.095,scan-leak-fixed-power,120.0,7.7670755982360005,228.60779440176404,0.5095663461173611,0.03298200277175362,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,47,47
2,2,45,0.0742776021361,3.987,scan-leak-fixed-power,120.0,8.913312256332,215.19539374366798,0.537948674337334,0.039957537602070915,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,47,47
3,3,41,0.0601870752871,3.987,scan-leak-fixed-power,120.0,7.2224490344520005,194.702514965548,0.5961310239221619,0.03587938281777917,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,47,47
4,4,48,0.0294493548572,4.084,scan-leak-fixed-power,120.0,3.5339225828639997,167.791987417136,0.7031550306361986,0.020707462016830748,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,47,47
5,5,44,2.30813948292e-05,3.977,scan-leak-fixed-power,120.0,0.002769767379504,214.54839323262047,0.5598309355182064,1.292167886029613e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,47,47
6,6,46,0.390567839146,3.982,scan-leak-fixed-power,120.0,46.868140697520005,149.52347130248,0.612189035204353,0.2391013486286387,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,47,47
7,7,42,0.380746155977,3.674,scan-leak-fixed-power,120.0,45.68953871724,195.39837128276,0.49989645004587824,0.19033365174151654,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,47,47
8,8,49,2.31148696912e-05,4.294,scan-leak-fixed-power,120.0,0.002773784362944,214.35497821563706,0.5619796231382841,1.2990085757951121e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,47,47
1,1,43,0.0629723966122,4.096,scan-leak-fixed-power,120.0,7.556687593464,228.81818240653604,0.5095663461173611,0.03208861404793204,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,48,48
2,2,45,0.0760447904468,3.986,scan-leak-fixed-power,120.0,9.125374853616,214.983331146384,0.537948674337334,0.04090819421111641,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,48,48
3,3,41,0.0560911297798,3.999,scan-leak-fixed-power,120.0,6.730935573576,195.194028426424,0.5961310239221619,0.03343766262858304,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,48,48
4,4,48,0.0268896408379,4.087,scan-leak-fixed-power,120.0,3.2267569005479997,168.099153099452,0.7031550306361986,0.018907586227169947,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,48,48
5,5,44,3.1631305319e-05,3.977,scan-leak-fixed-power,120.0,0.0037957566382799996,214.5473672433617,0.5598309355182064,1.7708183248397787e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,48,48
6,6,46,0.39229631424,3.981,scan-leak-fixed-power,120.0,47.0755577088,149.3160542912,0.612189035204353,0.24015950212880927,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,48,48
7,7,42,0.385641872883,3.672,scan-leak-fixed-power,120.0,46.27702474596,194.81088525404,0.49989645004587824,0.19278100324325553,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,48,48
8,8,49,3.2232292142e-05,4.294,scan-leak-fixed-power,120.0,0.00386787505704,214.35388412494297,0.5619796231382841,1.8113891390844236e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,48,48
1,1,43,0.0569809041917,4.1,scan-leak-fixed-power,120.0,6.837708503004,229.53716149699605,0.5095663461173611,0.029035551147427993,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,49,49
2,2,45,0.0642654374242,3.993,scan-leak-fixed-power,120.0,7.7118524909040005,216.396853509096,0.537948674337334,0.03457150686805728,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,49,49
3,3,41,0.065878406167,3.971,scan-leak-fixed-power,120.0,7.9054087400399995,194.01955525996001,0.5961310239221619,0.03927216172269377,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,49,49
4,4,48,0.158508971334,3.954,scan-leak-fixed-power,120.0,19.021076560079997,152.30483343992,0.7031550306361986,0.11145638059447108,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,49,49
5,5,44,0.326118558645,3.647,scan-leak-fixed-power,120.0,39.1342270374,175.41693596259998,0.5598309355182064,0.18257125777607944,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,49,49
6,6,46,2.85119313048e-05,4.329,scan-leak-fixed-power,120.0,0.003421431756576,196.38819056824343,0.612189035204353,1.74546917172983e-05,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,49,49
7,7,42,0.328190177679,3.699,scan-leak-fixed-power,120.0,39.38282132148,201.70508867851999,0.49989645004587824,0.16406110476165814,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,49,49
8,8,49,2.90507887257e-05,4.294,scan-leak-fixed-power,120.0,0.003486094647084,214.35426590535292,0.5619796231382841,1.6325951299938797e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,49,49
