local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
738,738,6.144368702e-05,61.44368701999999,0,1,67.29411764705883,,False,,0.0,4.318,2.310312e-07,0.2310312,0.0,4.261,2.923268e-06,2.923268,0.5607843137254902,3.841,3.061307e-05,30.61307,0.0,4.23,9.789201e-07,0.9789201,0.0,3.977,2.560569e-05,25.60569,0.0,4.329,6.381595e-08,0.06381595,0.0,3.995,3.133407e-08,0.03133407,0.0,4.294,9.965577e-07,0.9965577
739,739,6.261848510000001e-05,62.6184851,0,1,67.29411764705883,,False,,0.0,4.318,1.694368e-06,1.694368,0.5607843137254902,3.946,3.196597e-05,31.96597,0.0,4.164,4.190505e-07,0.4190505,0.0,4.23,9.476852e-06,9.476852,0.0,3.977,4.127114e-06,4.127114,0.0,4.329,4.370116e-07,0.4370116,0.0,3.995,1.314709e-05,13.14709,0.0,4.294,1.351029e-06,1.351029
740,740,5.302054616e-05,53.02054616,0,1,57.88235294117647,,False,,0.0,4.318,1.95996e-07,0.195996,0.0,4.261,2.458413e-06,2.458413,0.4823529411764706,3.865,2.690665e-05,26.906650000000003,0.0,4.23,9.86873e-07,0.986873,0.0,3.977,2.138272e-05,21.38272,0.0,4.329,6.69786e-08,0.0669786,0.0,3.995,2.213156e-08,0.02213156,0.0,4.294,1.000784e-06,1.000784
741,741,5.41465083e-05,54.1465083,0,1,57.88235294117647,,False,,0.0,4.318,1.50509e-06,1.50509,0.4823529411764706,3.97,2.732891e-05,27.32891,0.0,4.164,3.805497e-07,0.3805497,0.0,4.23,8.084315e-06,8.084314999999998,0.0,3.977,3.715818e-06,3.715818,0.0,4.329,3.977006e-07,0.3977005999999999,0.0,3.995,1.140857e-05,11.40857,0.0,4.294,1.325555e-06,1.325555
742,742,5.436045793e-05,54.36045793,0,1,59.29411764705883,,False,,0.0,4.318,1.996124e-07,0.1996124,0.0,4.261,2.525941e-06,2.525941,0.4941176470588236,3.861,2.75046e-05,27.5046,0.0,4.23,9.840489e-07,0.9840489,0.0,3.977,2.205828e-05,22.05828,0.0,4.329,6.613026e-08,0.06613026,0.0,3.995,2.311437e-08,0.02311437,0.0,4.294,9.98731e-07,0.998731
743,743,5.37852847e-05,53.785284700000005,0,1,59.29411764705883,,False,,0.0,4.318,1.496998e-06,1.496998,0.4941176470588236,3.971,2.718367e-05,27.18367,0.0,4.164,3.803434e-07,0.3803434,0.0,4.23,8.005981e-06,8.005981,0.0,3.977,3.696215e-06,3.696215,0.0,4.329,3.950183e-07,0.3950183,0.0,3.995,1.130577e-05,11.30577,0.0,4.294,1.321289e-06,1.3212890000000002
744,744,0.0001119540902,111.9540902,0,1,104.94117647058825,,False,,0.0,4.318,1.338096e-06,1.338096,0.0,4.261,3.266153e-05,32.66153,0.0,4.164,1.069631e-06,1.069631,0.0,4.23,2.434851e-05,24.34851,0.8745098039215687,3.535,4.283965e-06,4.283965,0.0,4.329,8.495205e-07,0.8495205,0.0,3.995,4.649906e-05,46.49906,0.0,4.294,9.037777e-07,0.9037777
745,745,9.81149982e-05,98.1149982,0,1,104.94117647058825,,False,,0.0,4.318,4.790561e-07,0.4790561,0.0,4.261,1.437508e-06,1.437508,0.0,4.164,2.267433e-05,22.67433,0.8745098039215687,3.824,4.660917e-06,4.660917,0.0,3.977,5.778553e-06,5.778553,0.0,4.329,6.112482e-05,61.12481999999999,0.0,3.995,9.741004e-07,0.9741004,0.0,4.294,9.857137e-07,0.9857137
746,746,4.94779471e-05,49.4779471,0,2,53.6470588235294,,False,,0.0,4.318,1.827995e-07,0.1827995,0.0,4.261,2.269408e-06,2.269408,0.4470588235294117,3.875,2.52908e-05,25.2908,0.0,4.23,9.901112e-07,0.9901112,0.0,3.977,1.965723e-05,19.65723,0.0,4.329,6.736539e-08,0.06736539,0.0,3.995,1.962401e-08,0.01962401,0.0,4.294,1.000609e-06,1.000609
747,747,5.03902578e-05,50.3902578,0,1,53.6470588235294,,False,,0.0,4.318,1.420888e-06,1.420888,0.4470588235294117,3.981,2.532779e-05,25.32779,0.0,4.164,3.640894e-07,0.3640894,0.0,4.23,7.424117e-06,7.424117,0.0,3.977,3.53734e-06,3.53734,0.0,4.329,3.798714e-07,0.3798714,0.0,3.995,1.062316e-05,10.62316,0.0,4.294,1.313002e-06,1.313002
748,748,3.578362372e-05,35.78362372,0,1,31.058823529411757,,False,,0.0,4.318,9.123092e-08,0.09123092,0.0,4.261,7.689829e-06,7.689829,0.0,4.164,3.270408e-07,0.3270407999999999,0.0,4.23,7.462868e-06,7.462868,0.2588235294117646,3.753,3.102646e-06,3.102646,0.0,4.329,1.299656e-07,0.1299656,0.0,3.995,1.611574e-05,16.115740000000002,0.0,4.294,8.643034e-07,0.8643033999999999
749,749,3.05332795e-05,30.5332795,0,1,31.058823529411757,,False,,0.0,4.318,4.631619e-07,0.4631618999999999,0.0,4.261,1.000489e-06,1.000489,0.0,4.164,6.595025e-06,6.595025,0.2588235294117646,4.02,2.394373e-06,2.3943730000000003,0.0,3.977,1.341724e-06,1.341724,0.0,4.329,1.769113e-05,17.69113,0.0,3.995,1.133836e-07,0.1133836,0.0,4.294,9.33993e-07,0.933993
750,750,6.316860173e-05,63.16860173,0,1,69.64705882352942,,False,,0.0,4.318,2.351016e-07,0.2351016,0.0,4.261,3.018547e-06,3.018547,0.5803921568627451,3.836,3.143261e-05,31.43261,0.0,4.23,9.771441e-07,0.9771441,0.0,3.977,2.641093e-05,26.41093,0.0,4.329,6.160548e-08,0.06160548,0.0,3.995,3.446005e-08,0.03446005,0.0,4.294,9.982035e-07,0.9982035
751,751,4.70451491e-05,47.0451491,0,1,40.94117647058824,,False,,0.0,4.318,2.149027e-07,0.2149027,0.0,4.261,1.117161e-05,11.17161,0.0,4.164,4.299033e-07,0.4299033,0.0,4.23,9.933286e-06,9.933286,0.3411764705882353,3.714,3.307696e-06,3.307696,0.0,4.329,2.175341e-07,0.2175341,0.0,3.995,2.090599e-05,20.90599,0.0,4.294,8.64227e-07,0.8642270000000001
752,752,6.34449604e-05,63.4449604,0,1,69.64705882352942,,False,,0.0,4.318,1.712549e-06,1.712549,0.5803921568627451,3.944,3.244411e-05,32.444109999999995,0.0,4.164,4.250423e-07,0.4250423,0.0,4.23,9.586483e-06,9.586483,0.0,3.977,4.162049e-06,4.162049,0.0,4.329,4.394361e-07,0.4394361,0.0,3.995,1.33228e-05,13.3228,0.0,4.294,1.352491e-06,1.352491
753,753,3.94393592e-05,39.4393592,0,1,40.94117647058824,,False,,0.0,4.318,4.652006e-07,0.4652006,0.0,4.261,1.075826e-06,1.075826,0.0,4.164,8.745002e-06,8.745002000000001,0.3411764705882353,3.988,2.731716e-06,2.731716,0.0,3.977,1.780085e-06,1.780085,0.0,4.329,2.351788e-05,23.51788,0.0,3.995,1.896086e-07,0.1896086,0.0,4.294,9.34041e-07,0.934041
754,754,9.362010329e-05,93.62010329,0,1,102.11764705882352,,False,,0.0,4.318,4.116233e-07,0.4116232999999999,0.0,4.261,4.748225e-06,4.748225,0.8509803921568627,3.76,4.445737e-05,44.45737,0.0,4.23,9.473074e-07,0.9473074,0.0,3.977,4.191744e-05,41.91744,0.0,4.329,5.182511e-08,0.05182511,0.0,3.995,9.750538e-08,0.09750538,0.0,4.294,9.888071e-07,0.9888071
755,755,6.71430349e-05,67.1430349,0,1,61.17647058823529,,False,,0.0,4.318,5.041368e-07,0.5041368,0.0,4.261,1.7624e-05,17.624,0.0,4.164,6.214926e-07,0.6214926000000001,0.0,4.23,1.436052e-05,14.36052,0.5098039215686274,3.653,3.636543e-06,3.636543,0.0,4.329,3.968361e-07,0.3968360999999999,0.0,3.995,2.913304e-05,29.13304,0.0,4.294,8.664664e-07,0.8664664
756,756,9.28392759e-05,92.8392759,0,1,102.11764705882352,,False,,0.0,4.318,2.383859e-06,2.383859,0.8509803921568627,3.869,4.842048e-05,48.42048,0.0,4.164,5.559743e-07,0.5559743,0.0,4.23,1.453968e-05,14.53968,0.0,3.977,5.669456e-06,5.669456,0.0,4.329,5.632656e-07,0.5632656,0.0,3.995,1.927207e-05,19.27207,0.0,4.294,1.434491e-06,1.434491
757,757,0.00010671352781,106.71352781,0,1,116.7058823529412,,False,,0.0,4.318,4.97843e-07,0.497843,0.0,4.261,5.513265e-06,5.5132650000000005,0.9725490196078432,3.73,4.988068e-05,49.88068,0.0,4.23,9.27746e-07,0.927746,0.0,3.977,4.87237e-05,48.7237,0.0,4.329,4.747681e-08,0.04747681,0.0,3.995,1.343719e-07,0.1343719,0.0,4.294,9.884451e-07,0.9884451
758,758,5.963474840000001e-05,59.6347484,0,1,61.17647058823529,,False,,0.0,4.318,4.689225e-07,0.4689225,0.0,4.261,1.219918e-06,1.219918,0.0,4.164,1.360024e-05,13.60024,0.5098039215686274,3.925,3.442047e-06,3.442047,0.0,3.977,2.985086e-06,2.985086,0.0,4.329,3.655941e-05,36.55941,0.0,3.995,4.16193e-07,0.416193,0.0,4.294,9.429319e-07,0.9429319
759,759,0.0001030441646,103.0441646,0,1,98.35294117647057,,False,,0.0,4.318,1.161705e-06,1.161705,0.0,4.261,2.962139e-05,29.62139,0.0,4.164,9.847556e-07,0.9847556,0.0,4.23,2.237148e-05,22.37148,0.8196078431372548,3.557,4.149575e-06,4.149575,0.0,4.329,7.563646e-07,0.7563645999999999,0.0,3.995,4.310684e-05,43.10684,0.0,4.294,8.920544e-07,0.8920544
760,760,0.0001061584014999,106.1584015,0,1,116.7058823529412,,False,,0.0,4.318,2.683018e-06,2.683018,0.9725490196078432,3.838,5.580449e-05,55.80449,0.0,4.164,6.149504e-07,0.6149504,0.0,4.23,1.677527e-05,16.77527,0.0,3.977,6.350949e-06,6.350949,0.0,4.329,6.176871e-07,0.6176871,0.0,3.995,2.185222e-05,21.85222,0.0,4.294,1.459817e-06,1.459817
761,761,9.22868704e-05,92.2868704,0,1,98.35294117647057,,False,,0.0,4.318,4.756239e-07,0.4756239,0.0,4.261,1.406892e-06,1.406892,0.0,4.164,2.134788e-05,21.34788,0.8196078431372548,3.839,4.499213e-06,4.499213,0.0,3.977,5.360022e-06,5.360022,0.0,4.329,5.735213e-05,57.35213,0.0,3.995,8.751271e-07,0.8751271,0.0,4.294,9.699824e-07,0.9699824
762,762,6.471780022999999e-05,64.71780023,0,1,71.05882352941175,,False,,0.0,4.318,2.439945e-07,0.2439945,0.0,4.261,3.101332e-06,3.101332,0.5921568627450979,3.832,3.20889e-05,32.088899999999995,0.0,4.23,9.753277e-07,0.9753277,0.0,3.977,2.721199e-05,27.21199,0.0,4.329,6.06346e-08,0.0606346,0.0,3.995,3.587313e-08,0.03587313,0.0,4.294,9.997483e-07,0.9997483
763,763,6.44212588e-05,64.4212588,0,1,71.05882352941175,,False,,0.0,4.318,1.742281e-06,1.742281,0.5921568627450979,3.941,3.301229e-05,33.01229,0.0,4.164,4.312788e-07,0.4312788,0.0,4.23,9.731196e-06,9.731196,0.0,3.977,4.218806e-06,4.218806,0.0,4.329,4.40939e-07,0.440939,0.0,3.995,1.348518e-05,13.48518,0.0,4.294,1.359288e-06,1.3592879999999998
764,764,3.726902063e-05,37.26902063,0,1,43.29411764705881,,False,,0.0,4.318,1.494963e-07,0.1494963,0.0,4.261,1.625413e-06,1.625413,0.3607843137254901,3.914,1.969938e-05,19.69938,0.0,4.23,9.937025e-07,0.9937025,0.0,3.977,1.37087e-05,13.7087,0.0,4.329,7.079471e-08,0.07079471,0.0,3.995,1.801112e-08,0.01801112,0.0,4.294,1.003523e-06,1.003523
765,765,3.91323364e-05,39.1323364,0,1,43.29411764705881,,False,,0.0,4.318,1.168638e-06,1.1686379999999998,0.3607843137254901,4.017,1.916427e-05,19.16427,0.0,4.164,3.1037e-07,0.31037,0.0,4.23,5.624183e-06,5.624183,0.0,3.977,3.004067e-06,3.004067,0.0,4.329,3.225694e-07,0.3225694,0.0,3.995,8.267518e-06,8.267517999999999,0.0,4.294,1.270721e-06,1.270721
766,766,8.451317524000001e-05,84.51317524000001,0,1,92.23529411764709,,False,,0.0,4.318,3.505397e-07,0.3505397,0.0,4.261,4.223812e-06,4.223812,0.7686274509803923,3.782,4.059791e-05,40.59791,0.0,4.23,9.547049e-07,0.9547049,0.0,3.977,3.726227e-05,37.26227,0.0,4.329,5.515384e-08,0.05515384,0.0,3.995,7.47551e-08,0.0747551,0.0,4.294,9.940297e-07,0.9940297
767,767,7.41018092e-05,74.1018092,0,1,67.76470588235291,,False,,0.0,4.318,6.211759e-07,0.6211759,0.0,4.261,1.992597e-05,19.92597,0.0,4.164,6.938084e-07,0.6938084,0.0,4.23,1.590655e-05,15.90655,0.564705882352941,3.633,3.743058e-06,3.743058,0.0,4.329,4.62951e-07,0.462951,0.0,3.995,3.187565e-05,31.87565,0.0,4.294,8.726459e-07,0.8726459
768,768,8.41452084e-05,84.1452084,0,1,92.23529411764709,,False,,0.0,4.318,2.18615e-06,2.18615,0.7686274509803923,3.89,4.377428e-05,43.77428,0.0,4.164,5.202585e-07,0.5202585000000001,0.0,4.23,1.299643e-05,12.99643,0.0,3.977,5.204859e-06,5.204859,0.0,4.329,5.281469e-07,0.5281469,0.0,3.995,1.752077e-05,17.520770000000002,0.0,4.294,1.414314e-06,1.4143139999999998
769,769,6.39458773e-05,63.94587729999999,0,1,67.76470588235291,,False,,0.0,4.318,4.697577e-07,0.4697577,0.0,4.261,1.245424e-06,1.245424,0.0,4.164,1.464693e-05,14.64693,0.564705882352941,3.913,3.592933e-06,3.592933,0.0,3.977,3.294754e-06,3.294754,0.0,4.329,3.927878e-05,39.27878,0.0,3.995,4.724322e-07,0.4724321999999999,0.0,4.294,9.448664e-07,0.9448664
770,770,1.190107999e-05,11.90107999,0,1,14.588235294117649,,False,,0.0,4.318,1.762312e-07,0.1762312,0.0,4.261,4.3464e-07,0.4346399999999999,0.1215686274509804,4.028,6.791961e-06,6.791961000000001,0.0,4.23,9.875241e-07,0.9875241,0.0,3.977,2.334185e-06,2.334185,0.0,4.329,8.210304e-08,0.08210304,0.0,3.995,9.229665e-08,0.09229665,0.0,4.294,1.002139e-06,1.002139
771,771,1.24834361e-05,12.4834361,0,1,14.588235294117649,,False,,0.0,4.318,5.741058e-07,0.5741058,0.1215686274509804,4.134,4.550745e-06,4.550745,0.0,4.164,1.761592e-07,0.1761592,0.0,4.23,1.487399e-06,1.487399,0.0,3.977,1.948222e-06,1.948222,0.0,4.329,1.779171e-07,0.1779171,0.0,3.995,2.437652e-06,2.437652,0.0,4.294,1.131236e-06,1.131236
772,772,5.77598926e-06,5.77598926,0,1,4.705882352941177,,False,,0.0,4.318,2.607554e-07,0.2607554,0.0,4.261,2.772177e-07,0.2772177,0.0392156862745098,4.086,2.653883e-06,2.653883,0.0,4.23,9.685597e-07,0.9685597,0.0,3.977,3.553698e-07,0.3553698,0.0,4.329,8.556106e-08,0.08556106,0.0,3.995,1.771499e-07,0.1771499,0.0,4.294,9.974927e-07,0.9974927
773,773,5.6136574e-06,5.6136574,0,1,4.705882352941177,,False,,0.0,4.318,4.404177e-07,0.4404176999999999,0.0392156862745098,4.261,5.796022e-07,0.5796022,0.0,4.164,1.176792e-07,0.1176792,0.0,4.23,9.257327e-07,0.9257327,0.0,3.977,2.141303e-06,2.141303,0.0,4.329,8.79862e-08,0.0879862,0.0,3.995,3.364713e-07,0.3364713,0.0,4.294,9.844651e-07,0.9844651
774,774,6.92155956e-05,69.2155956,0,2,63.05882352941176,,False,,0.0,4.318,5.371834e-07,0.5371834000000001,0.0,4.261,1.827052e-05,18.27052,0.0,4.164,6.468144e-07,0.6468144,0.0,4.23,1.485117e-05,14.851170000000002,0.5254901960784313,3.647,3.665728e-06,3.665728,0.0,4.329,4.145543e-07,0.4145543,0.0,3.995,2.995999e-05,29.95999,0.0,4.294,8.696355e-07,0.8696355
775,775,5.97083276e-05,59.7083276,0,1,63.05882352941176,,False,,0.0,4.318,4.698243e-07,0.4698243,0.0,4.261,1.220942e-06,1.220942,0.0,4.164,1.363352e-05,13.63352,0.5254901960784313,3.925,3.445336e-06,3.445336,0.0,3.977,2.996007e-06,2.996007,0.0,4.329,3.65801e-05,36.5801,0.0,3.995,4.1666e-07,0.41666,0.0,4.294,9.459383e-07,0.9459383
776,776,6.499817654999999e-05,64.99817655,0,1,71.52941176470588,,False,,0.0,4.318,2.444804e-07,0.2444804,0.0,4.261,3.12515e-06,3.12515,0.596078431372549,3.831,3.214395e-05,32.14395,0.0,4.23,9.770307e-07,0.9770307,0.0,3.977,2.740765e-05,27.40765,0.0,4.329,6.280726e-08,0.06280726,0.0,3.995,3.706919e-08,0.03706919,0.0,4.294,1.000039e-06,1.000039
777,777,6.591443670000001e-05,65.91443670000001,0,1,71.52941176470588,,False,,0.0,4.318,1.771486e-06,1.771486,0.596078431372549,3.937,3.384444e-05,33.84444,0.0,4.164,4.38783e-07,0.438783,0.0,4.23,9.949391e-06,9.949391,0.0,3.977,4.290523e-06,4.290523,0.0,4.329,4.509137e-07,0.4509137,0.0,3.995,1.380588e-05,13.80588,0.0,4.294,1.36302e-06,1.36302
778,778,1.7518388879999997e-05,17.518388880000003,0,1,20.70588235294117,,False,,0.0,4.318,1.500386e-07,0.1500386,0.0,4.261,6.635658e-07,0.6635658,0.1725490196078431,3.995,9.924516e-06,9.924516,0.0,4.23,9.936296e-07,0.9936296,0.0,3.977,4.644761e-06,4.644761,0.0,4.329,8.035284e-08,0.08035284,0.0,3.995,5.870804e-08,0.0587080399999999,0.0,4.294,1.002817e-06,1.002817
779,779,1.96026149e-05,19.602614900000003,0,1,20.70588235294117,,False,,0.0,4.318,7.319609e-07,0.7319609,0.1725490196078431,4.094,8.46332e-06,8.463320000000001,0.0,4.164,2.149581e-07,0.2149581,0.0,4.23,2.530911e-06,2.530911,0.0,3.977,2.189838e-06,2.189838,0.0,4.329,2.232809e-07,0.2232809,0.0,3.995,4.063617e-06,4.063617,0.0,4.294,1.184729e-06,1.184729
780,780,9.77187303e-05,97.7187303,0,1,106.35294117647058,,False,,0.0,4.318,4.40228e-07,0.440228,0.0,4.261,4.995859e-06,4.995859,0.8862745098039215,3.751,4.617463e-05,46.17463,0.0,4.23,9.386741e-07,0.9386741,0.0,3.977,4.401823e-05,44.01823,0.0,4.329,5.22604e-08,0.0522604,0.0,3.995,1.08419e-07,0.108419,0.0,4.294,9.904298e-07,0.9904298
781,781,9.67089562e-05,96.7089562,0,1,106.35294117647058,,False,,0.0,4.318,2.472259e-06,2.472259,0.8862745098039215,3.86,5.062504e-05,50.62504,0.0,4.164,5.734167e-07,0.5734167,0.0,4.23,1.510152e-05,15.10152,0.0,3.977,5.864674e-06,5.864674,0.0,4.329,5.834725e-07,0.5834725,0.0,3.995,2.00462e-05,20.0462,0.0,4.294,1.442374e-06,1.442374
782,782,0.0001087585274,108.7585274,0,1,101.6470588235294,,False,,0.0,4.318,1.271912e-06,1.271912,0.0,4.261,3.154627e-05,31.54627,0.0,4.164,1.040699e-06,1.040699,0.0,4.23,2.356862e-05,23.568620000000003,0.8470588235294118,3.543,4.246376e-06,4.246376,0.0,4.329,8.136511e-07,0.8136511,0.0,3.995,4.536706e-05,45.36706,0.0,4.294,9.039393e-07,0.9039393
783,783,3.005852721e-05,30.058527209999998,0,1,31.529411764705884,,False,,0.0,4.318,1.405587e-07,0.1405587,0.0,4.261,1.259767e-06,1.259767,0.2627450980392157,3.94,1.621891e-05,16.218909999999997,0.0,4.23,9.976037e-07,0.9976037,0.0,3.977,1.033592e-05,10.33592,0.0,4.329,7.554912e-08,0.07554912,0.0,3.995,2.489469e-08,0.02489469,0.0,4.294,1.005324e-06,1.005324
784,784,5.62408365e-06,5.624083649999999,0,1,101.6470588235294,,False,,0.0,4.318,4.432754e-07,0.4432754,0.0,4.261,5.802941e-07,0.5802940999999999,0.0,4.164,1.169504e-07,0.1169504,0.8470588235294118,3.832,9.276189e-07,0.9276189,0.0,3.977,2.148701e-06,2.148701,0.0,4.329,8.940535e-08,0.08940535,0.0,3.995,3.350135e-07,0.3350135,0.0,4.294,9.82825e-07,0.982825
785,785,2.98360988e-05,29.8360988,0,1,31.529411764705884,,False,,0.0,4.318,9.623088e-07,0.9623088,0.2627450980392157,4.05,1.407236e-05,14.07236,0.0,4.164,2.667007e-07,0.2667007,0.0,4.23,4.128515e-06,4.128515,0.0,3.977,2.610691e-06,2.610691,0.0,4.329,2.797043e-07,0.2797042999999999,0.0,3.995,6.281468e-06,6.281468,0.0,4.294,1.234351e-06,1.234351
786,786,6.93843288e-05,69.3843288,0,1,76.23529411764703,,False,,0.0,4.318,2.695716e-07,0.2695715999999999,0.0,4.261,3.364479e-06,3.364479,0.6352941176470586,3.82,3.412919e-05,34.12919,0.0,4.23,9.748717e-07,0.9748717,0.0,3.977,2.954236e-05,29.54236,0.0,4.329,6.133276e-08,0.06133276,0.0,3.995,4.369954e-08,0.04369954,0.0,4.294,9.988242e-07,0.9988242
787,787,6.88490854e-05,68.8490854,0,1,76.23529411764703,,False,,0.0,4.318,1.842087e-06,1.842087,0.6352941176470586,3.929,3.541469e-05,35.41469,0.0,4.164,4.479334e-07,0.4479334,0.0,4.23,1.045232e-05,10.45232,0.0,3.977,4.453112e-06,4.453112,0.0,4.329,4.62658e-07,0.462658,0.0,3.995,1.440205e-05,14.40205,0.0,4.294,1.374235e-06,1.374235
788,788,9.647114436e-05,96.47114436,0,1,104.94117647058825,,False,,0.0,4.318,4.318872e-07,0.4318871999999999,0.0,4.261,4.924167e-06,4.924167,0.8745098039215687,3.754,4.562238e-05,45.62238,0.0,4.23,9.445333e-07,0.9445333,0.0,3.977,4.339744e-05,43.39744,0.0,4.329,5.353116e-08,0.05353116,0.0,3.995,1.04781e-07,0.104781,0.0,4.294,9.924247e-07,0.9924247
789,789,9.5920516e-05,95.920516,0,1,104.94117647058825,,False,,0.0,4.318,2.450945e-06,2.450945,0.8745098039215687,3.862,5.02456e-05,50.2456,0.0,4.164,5.698494e-07,0.5698494,0.0,4.23,1.494545e-05,14.94545,0.0,3.977,5.838607e-06,5.8386070000000005,0.0,4.329,5.805056e-07,0.5805056,0.0,3.995,1.984633e-05,19.84633,0.0,4.294,1.443229e-06,1.443229
790,790,0.0001033681135,103.3681135,0,1,96.0,,False,,0.0,4.318,1.154146e-06,1.154146,0.0,4.261,2.968117e-05,29.68117,0.0,4.164,9.791039e-07,0.9791039,0.0,4.23,2.234522e-05,22.34522,0.7999999999999999,3.557,4.16823e-06,4.168229999999999,0.0,4.329,7.526736e-07,0.7526735999999999,0.0,3.995,4.338648e-05,43.38648,0.0,4.294,9.0109e-07,0.90109
791,791,9.01254979e-05,90.1254979,0,2,96.0,,False,,0.0,4.318,4.773714e-07,0.4773714,0.0,4.261,1.407482e-06,1.407482,0.0,4.164,2.084684e-05,20.84684,0.7999999999999999,3.844,4.446554e-06,4.446554,0.0,3.977,5.19059e-06,5.19059,0.0,4.329,5.594559e-05,55.94559,0.0,3.995,8.438192e-07,0.8438192,0.0,4.294,9.672513e-07,0.9672513
792,792,3.0321872100000007e-05,30.3218721,0,1,31.058823529411757,,False,,0.0,4.318,1.382984e-07,0.1382984,0.0,4.261,1.269182e-06,1.269182,0.2588235294117646,3.939,1.639688e-05,16.39688,0.0,4.23,1.000294e-06,1.000294,0.0,3.977,1.041242e-05,10.41242,0.0,4.329,7.574378e-08,0.07574378,0.0,3.995,2.375692e-08,0.02375692,0.0,4.294,1.005297e-06,1.005297
793,793,2.96821026e-05,29.6821026,0,1,31.058823529411757,,False,,0.0,4.318,9.582984e-07,0.9582984,0.2588235294117646,4.051,1.395421e-05,13.95421,0.0,4.164,2.662304e-07,0.2662304,0.0,4.23,4.115997e-06,4.115997,0.0,3.977,2.605845e-06,2.605845,0.0,4.329,2.790238e-07,0.2790238,0.0,3.995,6.258249e-06,6.258249,0.0,4.294,1.244249e-06,1.244249
794,794,3.527520854e-05,35.27520854,0,1,40.94117647058824,,False,,0.0,4.318,1.446562e-07,0.1446562,0.0,4.261,1.518262e-06,1.518262,0.3411764705882353,3.921,1.876153e-05,18.76153,0.0,4.23,9.983831e-07,0.9983831,0.0,3.977,1.275182e-05,12.75182,0.0,4.329,7.43104e-08,0.0743104,0.0,3.995,1.919484e-08,0.0191948399999999,0.0,4.294,1.007052e-06,1.007052
795,795,3.91094398e-05,39.1094398,0,1,40.94117647058824,,False,,0.0,4.318,1.168589e-06,1.168589,0.3411764705882353,4.017,1.909147e-05,19.09147,0.0,4.164,3.101541e-07,0.3101541,0.0,4.23,5.628951e-06,5.628951,0.0,3.977,3.028736e-06,3.028736,0.0,4.329,3.270927e-07,0.3270927,0.0,3.995,8.278525e-06,8.278525,0.0,4.294,1.275922e-06,1.275922
796,796,5.600732426999999e-05,56.00732427,0,1,61.17647058823529,,False,,0.0,4.318,2.060121e-07,0.2060121,0.0,4.261,2.622609e-06,2.622609,0.5098039215686274,3.856,2.822276e-05,28.22276,0.0,4.23,9.856544e-07,0.9856544,0.0,3.977,2.287255e-05,22.87255,0.0,4.329,6.683447e-08,0.0668344699999999,0.0,3.995,2.44723e-08,0.0244723,0.0,4.294,1.006432e-06,1.006432
797,797,5.7240808e-05,57.240808,0,1,61.17647058823529,,False,,0.0,4.318,1.577828e-06,1.577828,0.5098039215686274,3.961,2.894594e-05,28.94594,0.0,4.164,3.957514e-07,0.3957514,0.0,4.23,8.60918e-06,8.60918,0.0,3.977,3.877443e-06,3.877443,0.0,4.329,4.129636e-07,0.4129636,0.0,3.995,1.207325e-05,12.07325,0.0,4.294,1.348452e-06,1.348452
798,798,9.041985358e-05,90.41985358,0,1,98.35294117647057,,False,,0.0,4.318,3.853024e-07,0.3853024,0.0,4.261,4.558455e-06,4.558455,0.8196078431372548,3.768,4.311312e-05,43.11312,0.0,4.23,9.557218e-07,0.9557217999999998,0.0,3.977,4.026561e-05,40.26561,0.0,4.329,5.505298e-08,0.0550529799999999,0.0,3.995,8.79444e-08,0.0879444,0.0,4.294,9.98647e-07,0.998647
799,799,8.99703539e-05,89.9703539,0,1,98.35294117647057,,False,,0.0,4.318,2.317905e-06,2.317905,0.8196078431372548,3.876,4.691393e-05,46.91393,0.0,4.164,5.390008e-07,0.5390008,0.0,4.23,1.404646e-05,14.046460000000002,0.0,3.977,5.528796e-06,5.528796,0.0,4.329,5.596781e-07,0.5596781,0.0,3.995,1.86319e-05,18.6319,0.0,4.294,1.432684e-06,1.432684
800,800,0.000114384054,114.384054,0,1,107.76470588235296,,False,,0.0,4.318,1.382142e-06,1.382142,0.0,4.261,3.34149e-05,33.4149,0.0,4.164,1.085508e-06,1.085508,0.0,4.23,2.479926e-05,24.79926,0.8980392156862746,3.529,4.324918e-06,4.324918,0.0,4.329,8.726307e-07,0.8726307,0.0,3.995,4.759126e-05,47.59126,0.0,4.294,9.134353e-07,0.9134353
